account_id,mrr,arr,seats_licensed,employee_count,tenure_days,days_until_renewal,mrr_per_seat,plan_tier_encoded,region_APAC,region_EMEA,avg_monthly_logins,avg_active_user_ratio,avg_feature_adoption_pct,avg_data_processed_gb,total_api_calls,has_api_integration,months_observed,login_trend_pct,logins_mom_change,total_tickets,avg_resolution_hours,avg_csat_score,pct_high_critical_tickets,tickets_last_90d,days_since_last_ticket,days_since_critical_ticket,ticket_velocity_ratio,last_nps_score,nps_trend,avg_nps_score,nps_response_count,churned
ACC-0601,2964.47,35573.64,19,175,666,-306,156.02,1,False,False,301.6667,0.5393,0.411,27.3517,52891.0,1.0,12.0,0.0186,25.0,32.0,28.562,3.857,0.188,5.0,6.0,999.0,0.625,8.0,0.0,8.0,3.0,0
ACC-0602,481.13,5773.56,1,8,550,-190,481.13,0,False,False,8.25,0.0,0.4375,25.46,0.0,0.0,12.0,0.1364,-1.0,10.0,9.9,3.778,0.4,2.0,1.0,200.0,0.8,9.0,0.0,8.0,4.0,0
ACC-0603,20979.98,251759.76,125,2671,345,375,167.84,2,False,False,2999.3636,0.9055,0.3818,33.1755,49168.0,1.0,11.0,0.1238,448.0,78.0,26.115,3.939,0.295,20.0,2.0,55.0,0.94,8.0,1.0,7.5,2.0,0
ACC-0604,580.73,6968.76,4,18,315,405,145.18,0,True,False,75.5,0.825,0.475,20.169,0.0,0.0,10.0,-0.0601,-16.0,11.0,23.818,3.5,0.364,4.0,54.0,119.0,1.212,7.0,-2.0,7.67,3.0,0
ACC-0605,457.19,5486.28,1,47,289,431,457.19,0,False,False,19.5556,0.0,0.5694,26.0678,0.0,0.0,9.0,0.1091,3.0,4.0,53.0,3.25,0.0,0.0,118.0,999.0,0.0,7.0,1.0,6.5,2.0,0
ACC-0606,3163.35,37960.2,9,239,611,-251,351.48,1,False,False,213.5,0.704,0.5951,25.5442,61147.0,1.0,12.0,0.0517,1.0,22.0,29.136,3.611,0.364,8.0,6.0,202.0,1.454,7.0,1.0,5.67,3.0,0
ACC-0607,681.1,8173.2,3,45,599,-239,227.03,0,False,True,37.75,0.7225,0.3125,24.8925,0.0,0.0,12.0,-0.0684,4.0,7.0,24.143,4.0,0.429,2.0,43.0,999.0,1.142,9.0,2.0,8.33,3.0,0
ACC-0608,2365.53,28386.36,17,25,677,-317,139.15,1,False,False,368.25,0.7453,0.5654,25.9392,54506.0,1.0,12.0,0.0663,-61.0,24.0,24.875,3.737,0.292,13.0,5.0,13.0,2.166,7.0,0.0,7.0,2.0,0
ACC-0609,412.88,4954.56,4,27,259,101,103.22,0,True,False,32.7143,0.5,0.1964,11.93,0.0,0.0,7.0,-0.379,-20.0,8.0,8.125,2.333,0.75,0.0,98.0,147.0,0.0,5.0,0.0,5.0,0.0,1
ACC-0610,620.66,7447.92,1,35,650,-290,620.66,0,False,True,11.75,0.0,0.3229,26.9892,0.0,0.0,12.0,-0.1351,0.0,1.0,24.0,4.0,0.0,0.0,296.0,999.0,0.0,8.0,0.0,8.0,2.0,0
ACC-0611,3201.06,38412.72,20,209,817,-457,160.05,1,False,False,447.8333,0.8375,0.256,22.7875,0.0,0.0,12.0,0.0792,34.0,39.0,30.256,3.545,0.308,8.0,6.0,104.0,0.82,9.0,0.0,9.0,1.0,0
ACC-0612,3565.97,42791.64,8,266,303,57,445.75,1,True,False,222.6,0.5875,0.4074,25.902,58830.0,1.0,10.0,0.0417,-9.0,17.0,24.412,3.692,0.235,5.0,16.0,169.0,0.98,7.0,0.0,7.0,3.0,0
ACC-0613,1020.01,12240.12,8,40,335,25,127.5,1,True,False,108.0,0.375,0.2617,15.9967,32814.0,1.0,6.0,-0.2992,-46.0,31.0,18.387,2.679,0.419,0.0,168.0,176.0,0.0,6.0,-1.0,6.5,2.0,1
ACC-0614,1730.81,20769.72,22,43,134,226,78.67,1,True,False,94.0,0.091,0.071,1.1,674.0,1.0,1.0,0.0,0.0,8.0,26.25,3.167,0.375,0.0,109.0,120.0,0.0,5.0,0.0,5.0,0.0,1
ACC-0615,1527.94,18335.28,16,255,414,-54,95.5,1,False,False,387.1667,0.7397,0.238,33.7958,66042.0,1.0,12.0,0.1225,101.0,12.0,29.25,3.545,0.083,3.0,59.0,999.0,1.0,7.0,-1.0,7.5,2.0,0
ACC-0616,13667.46,164009.52,121,3249,481,-121,112.95,2,False,False,2114.4167,0.5571,0.6292,27.81,51962.0,1.0,12.0,0.0657,127.0,12.0,15.833,3.5,0.417,5.0,8.0,301.0,1.666,9.0,0.0,9.0,2.0,0
ACC-0617,223.62,2683.44,1,42,663,-303,223.62,0,False,False,13.1667,0.1667,0.1875,18.9017,0.0,0.0,12.0,-0.0488,-4.0,7.0,32.714,3.5,0.0,1.0,2.0,999.0,0.571,8.0,0.0,8.0,2.0,0
ACC-0618,1728.82,20745.84,22,132,535,-175,78.58,1,False,False,549.3333,0.5302,0.375,19.8467,69863.0,1.0,12.0,0.0839,-107.0,41.0,27.951,3.828,0.268,18.0,5.0,122.0,1.756,8.0,-1.0,8.5,2.0,0
ACC-0619,732.45,8789.4,1,24,216,144,732.45,0,False,True,9.2857,0.0,0.4821,38.75,0.0,0.0,7.0,0.1154,1.0,8.0,30.375,4.25,0.125,3.0,20.0,999.0,0.875,6.0,0.0,6.0,1.0,0
ACC-0620,3649.41,43792.92,9,217,799,-79,405.49,1,False,False,182.4167,0.6115,0.4585,28.9875,61471.0,1.0,12.0,-0.0366,30.0,36.0,24.222,3.9,0.222,7.0,9.0,185.0,0.778,9.0,0.0,8.25,4.0,0
ACC-0621,3425.89,41110.68,7,133,728,-368,489.41,1,False,False,93.7143,0.2859,0.3264,20.3857,6253.0,1.0,7.0,-0.5981,-34.0,24.0,22.667,2.55,0.208,0.0,193.0,221.0,0.0,4.0,-1.0,4.5,2.0,1
ACC-0622,13916.75,167001.0,131,2656,1062,-702,106.23,2,True,False,1629.3333,0.5414,0.5583,29.69,46474.0,1.0,12.0,0.0056,46.0,23.0,33.304,3.647,0.174,5.0,5.0,52.0,0.869,10.0,1.0,9.5,2.0,0
ACC-0623,23915.76,286989.12,154,674,404,-44,155.3,2,False,True,1980.5,0.6342,0.525,15.52,48369.0,1.0,12.0,-0.4053,-704.0,103.0,20.757,2.827,0.437,26.0,9.0,9.0,1.01,2.0,-1.0,2.5,2.0,1
ACC-0624,3195.84,38350.08,9,221,852,-492,355.09,1,True,False,173.5833,0.889,0.6248,26.9067,61746.0,1.0,12.0,-0.0128,44.0,17.0,39.118,3.583,0.294,3.0,6.0,271.0,0.706,6.0,1.0,5.5,4.0,0
ACC-0625,707.01,8484.12,1,22,103,257,707.01,0,False,False,5.3333,0.0,0.1667,12.47,0.0,0.0,3.0,0.0,-5.0,2.0,14.0,1.0,0.5,2.0,28.0,28.0,1.0,4.0,0.0,4.0,1.0,1
ACC-0626,663.29,7959.48,3,28,377,-17,221.1,0,False,False,53.3333,0.333,0.1979,29.7217,0.0,0.0,12.0,0.0676,-7.0,11.0,39.091,4.556,0.091,4.0,7.0,999.0,1.454,10.0,0.0,10.0,1.0,0
ACC-0627,508.32,6099.84,3,36,522,198,169.44,0,False,False,27.5,0.4165,0.4167,25.4033,0.0,0.0,12.0,-0.0602,0.0,11.0,21.364,3.444,0.273,2.0,28.0,101.0,0.727,10.0,1.0,9.5,2.0,0
ACC-0628,2435.5,29226.0,22,96,768,-48,110.7,1,True,False,408.75,0.6818,0.5475,29.935,0.0,0.0,12.0,-0.0201,-99.0,41.0,36.805,3.645,0.195,8.0,8.0,108.0,0.78,6.0,0.0,6.0,2.0,0
ACC-0629,3097.65,37171.8,11,224,600,-240,281.6,1,False,False,192.5833,0.5603,0.393,25.7083,63465.0,1.0,12.0,0.06,12.0,33.0,26.879,3.321,0.273,10.0,3.0,15.0,1.212,8.0,-1.0,8.67,3.0,0
ACC-0630,24120.9,289450.8,152,2865,1049,-689,158.69,2,False,True,1899.5,0.642,0.4208,21.825,79408.0,1.0,12.0,0.0394,135.0,41.0,38.927,3.788,0.195,10.0,40.0,75.0,0.976,8.0,0.0,8.0,1.0,0
ACC-0631,1675.12,20101.44,24,209,552,-192,69.8,1,False,False,535.3333,0.6284,0.5237,19.1983,52577.0,1.0,12.0,-0.007,-8.0,21.0,20.905,3.526,0.333,6.0,3.0,123.0,1.143,6.0,0.0,6.0,1.0,0
ACC-0632,769.11,9229.32,4,21,539,-179,192.28,0,False,False,44.0,0.5625,0.1667,19.5,0.0,0.0,12.0,0.0,0.0,5.0,15.0,3.8,0.4,1.0,68.0,68.0,0.799,5.0,0.0,5.0,1.0,0
ACC-0633,608.77,7305.24,3,49,208,152,202.92,0,True,False,52.0,0.778,0.4375,28.9667,0.0,0.0,6.0,-0.0377,-9.0,5.0,55.0,3.667,0.2,2.0,65.0,999.0,0.8,5.0,1.0,4.5,2.0,0
ACC-0634,1475.1,17701.2,16,238,446,-86,92.19,1,False,True,385.6667,0.4793,0.4586,23.245,0.0,0.0,12.0,-0.0527,9.0,20.0,50.95,4.2,0.2,2.0,50.0,999.0,0.4,5.0,-2.0,6.0,2.0,0
ACC-0635,1180.87,14170.44,16,41,358,2,73.8,1,False,True,199.625,0.6644,0.2589,16.8562,33965.0,1.0,8.0,-0.4079,-72.0,42.0,18.69,2.622,0.429,0.0,98.0,230.0,0.0,4.0,0.0,4.0,1.0,1
ACC-0636,656.2,7874.4,4,39,625,95,164.05,0,False,True,44.1667,0.7083,0.1979,27.95,0.0,0.0,12.0,0.0945,-6.0,2.0,16.5,5.0,0.0,0.0,222.0,999.0,0.0,5.0,0.0,5.0,0.0,0
ACC-0637,9074.84,108898.08,187,3495,1169,-809,48.53,2,False,True,4149.4167,0.9265,0.5167,23.2267,82739.0,1.0,12.0,-0.0182,-64.0,36.0,23.333,4.0,0.333,6.0,1.0,135.0,0.667,5.0,-1.0,5.67,3.0,0
ACC-0638,840.31,10083.72,10,101,444,-84,84.03,1,False,True,222.25,0.8917,0.6068,28.515,51006.0,1.0,12.0,0.1345,9.0,19.0,54.368,3.692,0.158,2.0,6.0,999.0,0.421,7.0,0.0,7.0,2.0,0
ACC-0639,397.63,4771.56,3,16,196,524,132.54,0,True,False,48.3333,0.667,0.5417,17.6517,0.0,0.0,6.0,-0.0137,4.0,1.0,9.0,4.0,0.0,0.0,144.0,999.0,0.0,6.0,-1.0,6.5,2.0,0
ACC-0640,3017.34,36208.08,11,81,582,-222,274.3,1,False,False,236.1667,0.6132,0.3274,24.865,66460.0,1.0,12.0,0.0896,4.0,19.0,35.842,3.625,0.211,9.0,21.0,119.0,1.894,6.0,0.0,6.0,2.0,0
ACC-0641,2618.46,31421.52,17,208,819,-459,154.03,1,False,False,345.0,0.8287,0.226,23.0408,57859.0,1.0,12.0,0.0271,-3.0,27.0,27.185,3.773,0.111,2.0,28.0,999.0,0.296,8.0,0.0,8.0,1.0,0
ACC-0642,3086.27,37035.24,7,250,155,565,440.9,1,False,False,46.6,0.2574,0.2284,12.284,13583.0,1.0,5.0,-0.3862,-28.0,15.0,17.267,2.615,0.467,7.0,29.0,76.0,0.778,4.0,0.0,4.0,1.0,1
ACC-0643,478.39,5740.68,3,26,180,180,159.46,0,False,False,45.8,0.333,0.325,27.048,0.0,0.0,5.0,0.1085,-2.0,1.0,1.0,5.0,1.0,0.0,125.0,999.0,0.0,8.0,0.0,8.0,1.0,0
ACC-0644,2203.68,26444.16,21,157,141,219,104.94,1,True,False,626.75,0.8095,0.6427,26.4825,0.0,0.0,4.0,0.0652,66.0,15.0,44.267,3.538,0.133,11.0,6.0,70.0,0.978,10.0,0.0,10.0,1.0,0
ACC-0645,583.38,7000.56,1,22,680,-320,583.38,0,True,False,10.0833,0.0,0.3021,27.2542,0.0,0.0,12.0,-0.0625,1.0,14.0,15.214,3.818,0.429,3.0,40.0,69.0,0.857,10.0,0.0,10.0,1.0,0
ACC-0646,261.93,3143.16,2,43,553,-193,130.96,0,False,False,27.5833,0.5,0.2812,23.4058,0.0,0.0,12.0,-0.0899,-2.0,13.0,19.846,3.3,0.385,2.0,58.0,58.0,0.615,7.0,0.0,6.33,3.0,0
ACC-0647,17147.15,205765.8,110,1087,654,-294,155.88,2,False,False,1743.3333,0.5242,0.3083,22.6617,66125.0,1.0,12.0,0.0989,216.0,53.0,25.962,3.619,0.264,9.0,3.0,106.0,0.679,8.0,0.0,8.0,1.0,0
ACC-0648,3471.92,41663.04,20,63,438,282,173.6,1,False,False,506.8333,0.5333,0.25,29.9392,70473.0,1.0,12.0,0.1494,15.0,31.0,31.935,3.519,0.097,7.0,15.0,152.0,0.903,5.0,-1.0,6.0,3.0,0
ACC-0649,9534.58,114414.96,83,1225,1316,-596,114.87,2,False,True,1804.8333,0.74,0.3167,25.305,49447.0,1.0,12.0,-0.0082,344.0,27.0,17.667,3.545,0.259,4.0,9.0,58.0,0.593,5.0,1.0,5.0,3.0,0
ACC-0650,5370.81,64449.72,130,3044,700,-340,41.31,2,False,True,2499.3333,0.8328,0.275,32.7483,57093.0,1.0,12.0,0.1585,-361.0,37.0,24.892,4.103,0.243,10.0,10.0,67.0,1.081,7.0,-1.0,7.5,2.0,0
ACC-0651,13221.74,158660.88,70,4384,866,-506,188.88,2,False,False,888.0833,0.5737,0.5625,24.1617,55411.0,1.0,12.0,-0.0427,-204.0,46.0,28.196,3.667,0.217,7.0,2.0,103.0,0.609,10.0,2.0,9.0,2.0,0
ACC-0652,9778.57,117342.84,183,3560,927,-207,53.43,2,False,True,2952.9167,0.6798,0.3333,29.6408,52848.0,1.0,12.0,-0.0091,-211.0,47.0,29.17,3.939,0.234,14.0,2.0,98.0,1.191,8.0,1.0,7.5,2.0,0
ACC-0653,609.51,7314.12,1,5,350,10,609.51,0,False,True,19.0,0.0,0.1932,20.3118,0.0,0.0,11.0,0.1923,-2.0,20.0,23.15,3.545,0.3,5.0,5.0,194.0,0.916,9.0,0.0,8.33,3.0,0
ACC-0654,283.82,3405.84,3,31,400,-40,94.61,0,True,False,56.0,0.333,0.1875,18.5042,0.0,0.0,12.0,-0.0872,2.0,5.0,17.8,4.25,0.2,0.0,110.0,999.0,0.0,9.0,-1.0,9.67,3.0,0
ACC-0655,9137.76,109653.12,121,299,718,-358,75.52,2,True,False,2808.4167,0.6356,0.4917,19.7567,61188.0,1.0,12.0,0.1005,229.0,27.0,47.148,3.913,0.259,8.0,14.0,90.0,1.185,7.0,0.0,7.0,1.0,0
ACC-0656,21230.66,254767.92,39,1517,694,-334,544.38,2,False,True,482.5833,0.53,0.4708,26.2708,63331.0,1.0,12.0,0.0362,-109.0,62.0,32.242,3.959,0.194,18.0,11.0,70.0,1.161,7.0,-2.0,8.0,4.0,0
ACC-0657,1397.09,16765.08,24,126,928,-568,58.21,1,False,False,390.8333,0.6667,0.6188,26.13,57202.0,1.0,12.0,-0.0359,31.0,13.0,50.385,4.429,0.154,3.0,11.0,999.0,0.923,6.0,0.0,6.0,2.0,0
ACC-0658,543.66,6523.92,2,30,338,22,271.83,0,True,False,30.4545,0.5,0.5568,26.6164,0.0,0.0,11.0,0.0941,3.0,13.0,30.154,4.0,0.308,4.0,6.0,129.0,1.128,8.0,0.0,8.0,2.0,0
ACC-0659,356.24,4274.88,4,45,478,242,89.06,0,False,True,78.1667,0.4167,0.5417,31.5592,0.0,0.0,12.0,-0.072,-6.0,21.0,18.429,3.875,0.286,2.0,49.0,129.0,0.381,6.0,0.0,6.0,4.0,0
ACC-0660,277.91,3334.92,1,10,515,-155,277.91,0,False,True,8.9,0.0,0.3375,22.724,0.0,0.0,10.0,-0.5,-4.0,15.0,23.4,2.692,0.333,1.0,83.0,312.0,0.222,0.0,-2.0,1.0,2.0,1
ACC-0661,2778.51,33342.12,6,127,91,269,463.08,1,False,False,125.3333,0.7223,0.3097,23.6367,9445.0,1.0,3.0,0.0,35.0,2.0,23.0,4.5,0.0,2.0,20.0,999.0,1.0,8.0,-1.0,8.5,2.0,0
ACC-0662,10298.71,123584.52,148,1936,135,585,69.59,2,False,False,2247.0,0.6082,0.4875,37.04,19218.0,1.0,4.0,-0.019,320.0,33.0,33.03,3.889,0.091,21.0,7.0,49.0,0.848,4.0,0.0,4.0,1.0,0
ACC-0663,8446.0,101352.0,54,1394,105,615,156.41,2,True,False,849.6667,0.475,0.55,13.6033,0.0,0.0,3.0,0.0,-37.0,22.0,22.818,3.467,0.227,18.0,9.0,66.0,0.818,5.0,0.0,5.0,0.0,0
ACC-0664,2699.79,32397.48,19,127,926,-566,142.09,1,False,True,445.3333,0.6272,0.5951,23.7142,58646.0,1.0,12.0,-0.0008,-53.0,8.0,18.125,3.25,0.125,4.0,5.0,999.0,1.999,7.0,1.0,6.5,2.0,0
ACC-0665,5164.35,61972.2,78,2602,250,110,66.21,2,False,True,859.75,0.6041,0.4,25.4488,46055.0,1.0,8.0,0.0547,230.0,31.0,35.645,3.917,0.226,13.0,3.0,60.0,1.118,10.0,0.0,10.0,2.0,0
ACC-0666,527.4,6328.8,1,40,145,215,527.4,0,True,False,18.25,0.0,0.4375,21.6525,0.0,0.0,4.0,-0.0526,-1.0,4.0,23.5,3.0,0.5,2.0,46.0,999.0,0.666,8.0,0.0,8.0,2.0,0
ACC-0667,262.8,3153.6,2,41,396,-36,131.4,0,False,True,35.9167,0.625,0.1979,32.7342,0.0,0.0,12.0,0.0,2.0,14.0,23.0,3.5,0.214,2.0,26.0,999.0,0.571,10.0,1.0,9.0,3.0,0
ACC-0668,300.11,3601.32,4,25,553,-193,75.03,0,False,False,55.6667,0.5833,0.1979,18.835,0.0,0.0,12.0,0.1503,-1.0,18.0,20.833,3.875,0.167,4.0,9.0,260.0,0.889,5.0,0.0,5.0,1.0,0
ACC-0669,232.82,2793.84,3,13,686,-326,77.61,0,False,False,30.5833,0.5,0.3125,23.8325,0.0,0.0,12.0,0.0337,-4.0,7.0,62.0,3.75,0.143,2.0,28.0,999.0,1.142,6.0,0.0,6.0,2.0,0
ACC-0670,405.05,4860.6,2,45,584,136,202.52,0,False,True,32.25,0.5,0.2083,33.8833,0.0,0.0,12.0,0.0102,4.0,8.0,28.5,4.0,0.375,1.0,83.0,999.0,0.5,8.0,2.0,7.0,2.0,0
ACC-0671,3712.63,44551.56,20,130,848,-488,185.63,1,False,False,421.6667,0.6333,0.3215,26.535,61391.0,1.0,12.0,0.016,93.0,26.0,37.731,3.778,0.192,3.0,11.0,121.0,0.461,9.0,2.0,7.67,3.0,0
ACC-0672,764.3,9171.6,1,33,189,531,764.3,0,True,False,12.3333,0.0,0.1875,27.77,0.0,0.0,6.0,-0.0526,2.0,4.0,27.75,4.25,0.25,2.0,27.0,163.0,1.0,5.0,0.0,5.0,0.0,0
ACC-0673,3107.37,37288.44,19,196,424,-64,163.55,1,False,False,482.25,0.7062,0.256,26.4292,0.0,0.0,12.0,0.254,-41.0,21.0,21.286,4.118,0.286,6.0,19.0,223.0,1.143,10.0,0.0,10.0,2.0,0
ACC-0674,23643.92,283727.04,150,1655,191,169,157.63,2,False,False,2942.5,0.939,0.6333,29.11,29448.0,1.0,6.0,-0.0238,635.0,39.0,21.615,3.594,0.385,22.0,2.0,13.0,1.128,6.0,0.0,6.0,2.0,0
ACC-0675,24986.36,299836.32,138,1026,609,-249,181.06,2,False,True,3073.3333,0.8546,0.4208,30.58,53765.0,1.0,12.0,0.0176,-658.0,45.0,28.889,3.69,0.2,12.0,6.0,44.0,1.067,9.0,0.0,8.75,4.0,0
ACC-0676,237.06,2844.72,1,13,118,602,237.06,0,False,False,4.0,0.0,0.125,10.375,0.0,0.0,2.0,0.0,-4.0,6.0,22.167,2.167,0.5,3.0,60.0,64.0,0.333,4.0,0.0,4.0,1.0,1
ACC-0677,788.83,9465.96,2,45,389,-29,394.42,0,False,True,26.75,0.25,0.1562,14.7488,0.0,0.0,8.0,-0.5135,-16.0,10.0,31.8,2.667,0.4,0.0,167.0,217.0,0.0,2.0,0.0,2.0,1.0,1
ACC-0678,3127.93,37535.16,19,280,711,-351,164.63,1,True,False,379.6,0.658,0.1713,11.868,40775.0,1.0,10.0,-0.606,-172.0,56.0,23.179,2.522,0.429,1.0,82.0,134.0,0.06,5.0,0.0,5.0,2.0,1
ACC-0679,11576.93,138923.16,181,2173,975,-615,63.96,2,False,True,4081.25,0.8352,0.5375,22.4492,65221.0,1.0,12.0,0.0048,751.0,39.0,25.949,4.257,0.231,12.0,1.0,117.0,1.231,9.0,0.0,9.0,2.0,0
ACC-0680,3548.58,42582.96,10,35,899,-179,354.86,1,False,True,207.9167,0.6583,0.5773,20.4792,76938.0,1.0,12.0,0.0364,21.0,25.0,26.24,3.619,0.2,10.0,13.0,999.0,1.6,7.0,0.0,7.25,4.0,0
ACC-0681,2135.63,25627.56,8,54,788,-428,266.95,1,False,False,196.3333,0.7188,0.5832,22.6508,58211.0,1.0,12.0,0.0562,25.0,25.0,24.2,3.762,0.32,7.0,10.0,298.0,1.12,6.0,0.0,6.0,4.0,0
ACC-0682,1320.04,15840.48,13,235,364,-4,101.54,1,False,False,214.3333,0.5318,0.232,30.0958,69376.0,1.0,12.0,0.0199,-39.0,24.0,24.75,3.529,0.167,7.0,37.0,192.0,1.166,6.0,-1.0,6.33,3.0,0
ACC-0683,211.98,2543.76,2,23,502,-142,105.99,0,False,False,28.0833,0.5,0.2083,20.185,0.0,0.0,12.0,0.0617,0.0,13.0,28.0,3.75,0.231,3.0,4.0,136.0,0.923,10.0,0.0,10.0,1.0,0
ACC-0684,9652.98,115835.76,35,2008,613,-253,275.8,2,True,False,657.0833,0.8832,0.3292,21.9125,58263.0,1.0,12.0,-0.1046,-33.0,42.0,23.714,3.7,0.214,12.0,10.0,77.0,1.143,6.0,0.0,6.0,1.0,0
ACC-0685,12728.18,152738.16,41,4312,880,-520,310.44,2,False,True,711.4167,0.6606,0.5125,25.4483,59756.0,1.0,12.0,0.1646,107.0,44.0,26.682,3.882,0.227,8.0,3.0,97.0,0.727,6.0,2.0,5.5,4.0,0
ACC-0686,1947.98,23375.76,11,74,511,-151,177.09,1,False,True,132.5,0.727,0.369,20.6067,72008.0,1.0,12.0,0.0556,19.0,16.0,19.938,3.571,0.188,4.0,5.0,85.0,1.0,7.0,0.0,7.0,1.0,0
ACC-0687,3099.84,37198.08,13,174,848,-488,238.45,1,False,True,342.1667,0.692,0.3452,25.1983,53763.0,1.0,12.0,0.0544,-14.0,45.0,27.022,3.618,0.244,9.0,7.0,200.0,0.8,6.0,-1.0,6.75,4.0,0
ACC-0688,2357.85,28294.2,16,165,752,-392,147.37,1,False,True,286.0,0.6182,0.4841,18.8811,33790.0,1.0,9.0,-0.3926,-157.0,26.0,21.692,2.783,0.538,0.0,96.0,196.0,0.0,5.0,-1.0,5.5,2.0,1
ACC-0689,1381.22,16574.64,13,254,870,-150,106.25,1,False,False,292.9167,0.6086,0.232,26.5025,60043.0,1.0,12.0,0.095,5.0,33.0,22.273,3.536,0.242,8.0,26.0,999.0,0.97,5.0,1.0,4.5,2.0,0
ACC-0690,216.94,2603.28,3,16,412,-52,72.31,0,False,True,55.6667,0.5,0.3125,28.42,0.0,0.0,12.0,-0.0585,-12.0,7.0,26.714,3.833,0.0,1.0,78.0,999.0,0.571,8.0,0.0,8.0,1.0,0
ACC-0691,1585.45,19025.4,8,123,422,-62,198.18,1,False,True,87.0,0.6591,0.3117,24.5609,35955.0,1.0,11.0,-0.4793,-30.0,45.0,25.0,2.738,0.4,13.0,31.0,140.0,1.059,2.0,0.0,2.0,1.0,1
ACC-0692,3987.18,47846.16,18,232,917,-557,221.51,1,True,False,388.6667,0.7222,0.3274,30.4683,59912.0,1.0,12.0,0.0898,-9.0,16.0,33.688,3.5,0.188,7.0,6.0,53.0,1.75,10.0,2.0,9.0,2.0,0
ACC-0693,24277.81,291333.72,83,1664,923,-563,292.5,2,False,False,1978.25,0.8432,0.6167,22.4592,0.0,0.0,12.0,0.1299,475.0,63.0,31.397,3.815,0.27,10.0,3.0,3.0,0.635,5.0,-1.0,5.5,2.0,0
ACC-0694,674.05,8088.6,1,27,591,-231,674.05,0,False,False,7.75,0.0,0.4375,26.585,0.0,0.0,12.0,0.0417,2.0,8.0,27.5,3.667,0.25,0.0,117.0,999.0,0.0,7.0,-1.0,8.0,3.0,0
ACC-0695,269.46,3233.52,3,44,645,-285,89.82,0,True,False,51.6667,0.778,0.5729,26.8033,0.0,0.0,12.0,-0.0581,4.0,5.0,58.4,3.75,0.2,3.0,35.0,999.0,2.398,6.0,-2.0,7.25,4.0,0
ACC-0696,329.37,3952.44,3,15,304,416,109.79,0,False,True,30.9,0.4666,0.325,28.383,0.0,0.0,10.0,0.0941,-3.0,4.0,12.75,4.5,0.25,2.0,18.0,999.0,1.665,9.0,1.0,8.33,3.0,0
ACC-0697,540.47,6485.64,2,35,695,-335,270.24,0,False,True,25.8333,0.5,0.2188,31.7,0.0,0.0,12.0,0.0411,-5.0,13.0,32.692,4.091,0.154,3.0,3.0,999.0,0.923,8.0,0.0,8.5,4.0,0
ACC-0698,1624.89,19498.68,12,204,960,-600,135.41,1,False,True,334.75,0.7362,0.387,26.2492,55856.0,1.0,12.0,0.0849,-82.0,16.0,23.0,3.444,0.062,2.0,59.0,999.0,0.5,10.0,0.0,10.0,1.0,0
ACC-0699,2270.6,27247.2,10,249,722,-2,227.06,1,False,True,243.8333,0.7083,0.3097,23.7208,0.0,0.0,12.0,0.1241,7.0,21.0,39.667,3.938,0.143,4.0,18.0,18.0,0.762,9.0,0.0,9.0,2.0,0
ACC-0700,3551.81,42621.72,23,229,460,-100,154.43,1,False,True,332.1667,0.703,0.393,27.5833,43257.0,1.0,12.0,0.0875,5.0,37.0,32.73,3.129,0.189,5.0,9.0,299.0,0.54,8.0,-1.0,8.5,2.0,0
ACC-0701,271.67,3260.04,4,16,193,527,67.92,0,True,False,18.8333,0.25,0.125,11.06,0.0,0.0,6.0,-0.3623,-12.0,13.0,15.462,2.0,0.692,3.0,29.0,36.0,0.461,2.0,0.0,2.0,2.0,1
ACC-0702,200.38,2404.56,1,17,261,99,200.38,0,False,False,14.625,0.0,0.2031,31.62,0.0,0.0,8.0,-0.087,-1.0,5.0,6.2,3.0,0.6,1.0,45.0,999.0,0.533,6.0,2.0,5.0,2.0,0
ACC-0703,22960.23,275522.76,34,4341,1321,-601,675.3,2,False,False,674.3333,0.8849,0.4917,23.3283,0.0,0.0,12.0,0.0245,157.0,44.0,23.705,3.722,0.227,10.0,4.0,147.0,0.909,8.0,3.0,6.0,4.0,0
ACC-0704,16465.08,197580.96,79,532,563,157,208.42,2,False,False,1685.9167,0.9388,0.625,18.8942,63624.0,1.0,12.0,0.1569,150.0,67.0,30.507,3.679,0.149,21.0,5.0,57.0,1.254,8.0,-1.0,8.5,2.0,0
ACC-0705,315.0,3780.0,3,43,487,-127,105.0,0,False,True,34.3333,0.333,0.4167,23.2708,0.0,0.0,12.0,0.1354,7.0,14.0,50.429,3.917,0.143,2.0,68.0,186.0,0.571,7.0,0.0,7.0,2.0,0
ACC-0706,683.28,8199.36,2,21,619,-259,341.64,0,True,False,33.0,0.5,0.5625,25.745,0.0,0.0,12.0,0.1556,5.0,12.0,27.917,4.0,0.167,2.0,32.0,999.0,0.666,7.0,0.0,7.0,3.0,0
ACC-0707,23075.29,276903.48,139,958,931,-571,166.01,2,False,True,2429.0,0.9292,0.4375,27.9267,66401.0,1.0,12.0,0.0068,-92.0,59.0,40.102,3.933,0.119,17.0,3.0,10.0,1.152,5.0,0.0,5.0,2.0,0
ACC-0708,1345.72,16148.64,21,265,105,255,64.08,1,False,False,461.0,0.7303,0.5713,26.3667,29544.0,1.0,3.0,0.0,91.0,9.0,22.333,4.5,0.444,7.0,7.0,999.0,0.778,5.0,0.0,5.0,1.0,0
